date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:38	12037/12037	---M-Z	200	added ('OK')	text/html	etag:0e40e1fed486ec23d365e05da3ed3ecc	http://pivot.mediumra.re/coming-soon.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/coming-soon.html	(from http://pivot.mediumra.re/)
20:51:39	24093/24093	---M-Z	200	added ('OK')	text/html	etag:b028e16f0320f5b96d27c6eadda29c39	http://pivot.mediumra.re/one-page.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/one-page.html	(from http://pivot.mediumra.re/)
20:51:39	19423/19423	---M-Z	200	added ('OK')	text/html	etag:b02bede801d04c3afd0f058f5ee70868	http://pivot.mediumra.re/about.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/about.html	(from http://pivot.mediumra.re/)
20:51:40	17831/17831	---M-Z	200	added ('OK')	text/html	etag:cba591b5175379540d607cbcfef5b810	http://pivot.mediumra.re/about-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/about-2.html	(from http://pivot.mediumra.re/)
20:51:40	15271/15271	---M-Z	200	added ('OK')	text/html	etag:4eaeeaa3e1c42b71185eba5f7c7c7bd4	http://pivot.mediumra.re/services.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/services.html	(from http://pivot.mediumra.re/)
20:51:41	18114/18114	---M-Z	200	added ('OK')	text/html	etag:cbba39010ef31349b0e92480872dc29a	http://pivot.mediumra.re/services-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/services-2.html	(from http://pivot.mediumra.re/)
20:51:42	8729/8729	---M-Z	200	added ('OK')	text/html	etag:abf9d6464ae19deef474fe3a139c9540	http://pivot.mediumra.re/404.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/404.html	(from http://pivot.mediumra.re/)
20:51:42	8755/8755	---M-Z	200	added ('OK')	text/html	etag:894436d2289aa47d1f63e2c70b99f666	http://pivot.mediumra.re/500.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/500.html	(from http://pivot.mediumra.re/)
20:51:43	15716/15716	---M-Z	200	added ('OK')	text/html	etag:276cc512472d4b770311b9cc43d3d376	http://pivot.mediumra.re/blog-masonry.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-masonry.html	(from http://pivot.mediumra.re/)
20:51:44	17474/17474	---M-Z	200	added ('OK')	text/html	etag:cfa00ebe353fff288e5010d2f11109bd	http://pivot.mediumra.re/blog-masonry-sidebar.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-masonry-sidebar.html	(from http://pivot.mediumra.re/)
20:51:44	13280/13280	---M-Z	200	added ('OK')	text/html	etag:4b66b9e4796fd285aa0bbb3b64f2728c	http://pivot.mediumra.re/blog.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog.html	(from http://pivot.mediumra.re/)
20:51:45	11645/11645	---M-Z	200	added ('OK')	text/html	etag:470d35da463686f7e4ac4330d56dd199	http://pivot.mediumra.re/blog-large-image.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-large-image.html	(from http://pivot.mediumra.re/)
20:51:45	17090/17090	---M-Z	200	added ('OK')	text/html	etag:b80ba1efbff992df649dd70410c1cd7e	http://pivot.mediumra.re/blog-single.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-single.html	(from http://pivot.mediumra.re/)
20:51:46	17804/17804	---M-Z	200	added ('OK')	text/html	etag:1a46d9aa4d35f5bf70cb45df56284bde	http://pivot.mediumra.re/blog-single-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-single-2.html	(from http://pivot.mediumra.re/)
20:51:47	18451/18451	---M-Z	200	added ('OK')	text/html	etag:d6577a219534392a415d8c8023fc9c07	http://pivot.mediumra.re/blog-single-sidebar.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-single-sidebar.html	(from http://pivot.mediumra.re/)
20:51:48	17017/17017	---M-Z	200	added ('OK')	text/html	etag:fa655ea5ea70bca1d71a0c7b967633cf	http://pivot.mediumra.re/blog-single-media.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/blog-single-media.html	(from http://pivot.mediumra.re/)
20:51:48	13287/13287	---M-Z	200	added ('OK')	text/html	etag:5c61797616ea5d841a7fbbe75556a6f6	http://pivot.mediumra.re/projects.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/projects.html	(from http://pivot.mediumra.re/)
20:51:49	13262/13262	---M-Z	200	added ('OK')	text/html	etag:6c9e7ada4edf13971600b4b606c42fe5	http://pivot.mediumra.re/projects-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/projects-2.html	(from http://pivot.mediumra.re/)
20:51:50	14395/14395	---M-Z	200	added ('OK')	text/html	etag:9da296d718d666613769615b16aaf669	http://pivot.mediumra.re/project-single-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/project-single-2.html	(from http://pivot.mediumra.re/)
20:51:51	14894/14894	---M-Z	200	added ('OK')	text/html	etag:73f5d42d08663d9619cdfd06cc44edea	http://pivot.mediumra.re/project-single.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/project-single.html	(from http://pivot.mediumra.re/)
20:51:51	10445/10445	---M-Z	200	added ('OK')	text/html	etag:42fd16572e75f2237e4f9394aff59164	http://pivot.mediumra.re/contact-3.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/contact-3.html	(from http://pivot.mediumra.re/)
20:51:52	11210/11210	---M-Z	200	added ('OK')	text/html	etag:1775301bc5d368e30aa1ea6ad0fe2549	http://pivot.mediumra.re/contact-2.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/contact-2.html	(from http://pivot.mediumra.re/)
20:51:53	10849/10849	---M-Z	200	added ('OK')	text/html	etag:b63a947f88dfa60bbb587e5df871026f	http://pivot.mediumra.re/contact.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/contact.html	(from http://pivot.mediumra.re/)
20:51:53	10849/10849	---M-Z	200	added ('OK')	text/html	etag:449276404a7f32d25c6e1a10f532f49c	http://pivot.mediumra.re/contact-4.html	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/contact-4.html	(from http://pivot.mediumra.re/)
20:51:58	13765/13765	---M--	200	added ('OK')	image/png	etag:aa3f1c7de1607ee45bbc03757ade1859	http://pivot.mediumra.re/img/client4.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client4.png	(from http://pivot.mediumra.re/)
20:52:00	9615/9615	---M--	200	added ('OK')	image/png	etag:d08f001bf317e7cafb913c467de2f3b0	http://pivot.mediumra.re/img/client2.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client2.png	(from http://pivot.mediumra.re/)
20:52:01	5898/5898	---M--	200	added ('OK')	image/png	etag:8fa38691ee34e9e96db0ba3acf83114d	http://pivot.mediumra.re/img/client3.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client3.png	(from http://pivot.mediumra.re/)
20:52:04	14721/14721	---M--	200	added ('OK')	image/png	etag:b997c2afa5ecd6ce34494e654315b8ed	http://pivot.mediumra.re/img/client1.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client1.png	(from http://pivot.mediumra.re/)
20:52:08	21582/21582	---M--	200	added ('OK')	image/png	etag:2d585cfc67ca6a46f37eeb1f7b83b900	http://pivot.mediumra.re/img/client5.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client5.png	(from http://pivot.mediumra.re/)
20:52:15	43280/43280	---M--	200	added ('OK')	image/png	etag:c37e885282abf8ab60919a59ec58316b	http://pivot.mediumra.re/img/client6.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client6.png	(from http://pivot.mediumra.re/)
20:52:23	46123/46123	---M--	200	added ('OK')	image/png	etag:d2005eaef9b410a32b01b6a6bd1d35b1	http://pivot.mediumra.re/img/client7.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client7.png	(from http://pivot.mediumra.re/)
20:52:26	14427/14427	---M--	200	added ('OK')	image/png	etag:55276d6e19df81c790129e59e24a7262	http://pivot.mediumra.re/img/client8.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/client8.png	(from http://pivot.mediumra.re/)
20:52:31	95786/95786	---M-Z	200	added ('OK')	application/javascript	etag:8101d596b2b8fa35fe3a634ea342d7c3	http://pivot.mediumra.re/js/jquery.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/jquery.min.js	(from http://pivot.mediumra.re/)
20:52:32	3206/3206	---M-Z	200	added ('OK')	application/javascript	etag:361fdbdefeb4a3a2ad2d2e6bf34f5af2	http://pivot.mediumra.re/js/jquery.plugin.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/jquery.plugin.min.js	(from http://pivot.mediumra.re/)
20:52:33	28866/28866	---M-Z	200	added ('OK')	application/javascript	etag:b9b2673c48871356544beae2477fea89	http://pivot.mediumra.re/js/bootstrap.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/bootstrap.min.js	(from http://pivot.mediumra.re/)
20:52:35	22272/22272	---M-Z	200	added ('OK')	application/javascript	etag:49d158ba960071123cee0360b8135122	http://pivot.mediumra.re/js/jquery.flexslider-min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/jquery.flexslider-min.js	(from http://pivot.mediumra.re/)
20:52:35	2647/2647	---M-Z	200	added ('OK')	application/javascript	etag:02442d79133b24b6037b575b80cc3459	http://pivot.mediumra.re/js/smooth-scroll.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/smooth-scroll.min.js	(from http://pivot.mediumra.re/)
20:52:36	13001/13001	---M-Z	200	added ('OK')	application/javascript	etag:655aba20f41f734e06df4253c3b2ad0e	http://pivot.mediumra.re/js/skrollr.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/skrollr.min.js	(from http://pivot.mediumra.re/)
20:52:37	2973/2973	---M-Z	200	added ('OK')	application/javascript	etag:3e4a99b3b0d4ec9b845af5a11b966522	http://pivot.mediumra.re/js/spectragram.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/spectragram.min.js	(from http://pivot.mediumra.re/)
20:52:37	4603/4603	---M-Z	200	added ('OK')	application/javascript	etag:57b8de16dc634f632abb794e48de4d30	http://pivot.mediumra.re/js/scrollReveal.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/scrollReveal.min.js	(from http://pivot.mediumra.re/)
20:52:39	35624/35624	---M-Z	200	added ('OK')	application/javascript	etag:95ed1955938c1024a682da5565431c98	http://pivot.mediumra.re/js/isotope.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/isotope.min.js	(from http://pivot.mediumra.re/)
20:52:39	3982/3982	---M-Z	200	added ('OK')	application/javascript	etag:3dbb8decc72c041d6a1aa2326075700b	http://pivot.mediumra.re/js/twitterFetcher_v10_min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/twitterFetcher_v10_min.js	(from http://pivot.mediumra.re/)
20:52:40	7763/7763	---M-Z	200	added ('OK')	application/javascript	etag:540681acd615bfe68e3c43c03570892c	http://pivot.mediumra.re/js/lightbox.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/lightbox.min.js	(from http://pivot.mediumra.re/)
20:52:41	13325/13325	---M-Z	200	added ('OK')	application/javascript	etag:2e9a10261daa34efabaeb66a3ce3b743	http://pivot.mediumra.re/js/jquery.countdown.min.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/jquery.countdown.min.js	(from http://pivot.mediumra.re/)
20:52:42	16970/16970	---M-Z	200	added ('OK')	application/javascript	etag:f391ac63a38eb509e600f4c0bf958c4c	http://pivot.mediumra.re/js/scripts.js	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/js/scripts.js	(from http://pivot.mediumra.re/)
20:52:46	32694/32694	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:26ec3c7d0366e0825d705c6e224a8803	http://pivot.mediumra.re/fonts/et-line.eot	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/et-line.eot	(from http://pivot.mediumra.re/css/line-icons.min.css)
20:52:50	32694/32694	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:26ec3c7d0366e0825d705c6e224a8803	http://pivot.mediumra.re/fonts/et-line.eot?	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/et-lined41d.eot	(from http://pivot.mediumra.re/css/line-icons.min.css)
20:52:59	55220/55220	---M--	200	added ('OK')	application/octet-stream	etag:b01ff252761958325faab1535c90c87f	http://pivot.mediumra.re/fonts/et-line.woff	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/et-line.woff	(from http://pivot.mediumra.re/css/line-icons.min.css)
20:53:04	32536/32536	---M-Z	200	added ('OK')	application/x-font-ttf	etag:98126e3e1238b0f3b941ad285320ce28	http://pivot.mediumra.re/fonts/et-line.ttf	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/et-line.ttf	(from http://pivot.mediumra.re/css/line-icons.min.css)
20:53:09	175537/175537	---MCZ	200	added ('OK')	image/svg+xml	etag:569bd9082c15cc30fa6e05626abdd505	http://pivot.mediumra.re/fonts/et-line.svg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/et-line.svg	(from http://pivot.mediumra.re/css/line-icons.min.css)
20:53:16	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:d72ad3f702b9f23540e8ed78b4b65749	http://pivot.mediumra.re/fonts/ElegantIcons.eot	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/ElegantIcons.eot	(from http://pivot.mediumra.re/css/elegant-icons.min.css)
20:53:21	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:d72ad3f702b9f23540e8ed78b4b65749	http://pivot.mediumra.re/fonts/ElegantIcons.eot?	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/ElegantIconsd41d.eot	(from http://pivot.mediumra.re/css/elegant-icons.min.css)
20:53:32	63664/63664	---M--	200	added ('OK')	application/octet-stream	etag:fdd9e757bf61675343dcf55100422b84	http://pivot.mediumra.re/fonts/ElegantIcons.woff	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/ElegantIcons.woff	(from http://pivot.mediumra.re/css/elegant-icons.min.css)
20:53:39	59388/59388	---M-Z	200	added ('OK')	application/x-font-ttf	etag:f9d179f59b0878ffcd32a5b3c8ae9c62	http://pivot.mediumra.re/fonts/ElegantIcons.ttf	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/ElegantIcons.ttf	(from http://pivot.mediumra.re/css/elegant-icons.min.css)
20:53:45	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:907b74de12b89805612e69cd9ece33f6	http://pivot.mediumra.re/fonts/ElegantIcons.svg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/ElegantIcons.svg	(from http://pivot.mediumra.re/css/elegant-icons.min.css)
20:53:46	280/280	---M--	200	added ('OK')	image/png	etag:d9d2d0b1308cb694aa8116915592e2a9	http://pivot.mediumra.re/img/lightbox/close.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/lightbox/close.png	(from http://pivot.mediumra.re/css/lightbox.min.css)
20:53:48	8476/8476	---M--	200	added ('OK')	image/gif	etag:2299ad0b3f63413f026dfec20c205b8f	http://pivot.mediumra.re/img/lightbox/loading.gif	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/lightbox/loading.gif	(from http://pivot.mediumra.re/css/lightbox.min.css)
20:53:48	1360/1360	---M--	200	added ('OK')	image/png	etag:84b76dee6b27b795e89e3649078a11c2	http://pivot.mediumra.re/img/lightbox/prev.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/lightbox/prev.png	(from http://pivot.mediumra.re/css/lightbox.min.css)
20:53:48	1350/1350	---M--	200	added ('OK')	image/png	etag:31f15875975aab69085470aabbfec802	http://pivot.mediumra.re/img/lightbox/next.png	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/lightbox/next.png	(from http://pivot.mediumra.re/css/lightbox.min.css)
20:53:51	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2018:53:50%20GMT	http://pivot.mediumra.re/fonts/glyphicons-halflings-regular.eot	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/glyphicons-halflings-regular.eot	(from http://pivot.mediumra.re/css/bootstrap.min.css)
20:53:51	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2018:53:51%20GMT	http://pivot.mediumra.re/fonts/glyphicons-halflings-regular.eot?	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/glyphicons-halflings-regulard41d.eot	(from http://pivot.mediumra.re/css/bootstrap.min.css)
20:53:53	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2018:53:53%20GMT	http://pivot.mediumra.re/fonts/glyphicons-halflings-regular.woff	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/glyphicons-halflings-regular.woff	(from http://pivot.mediumra.re/css/bootstrap.min.css)
20:53:54	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2018:53:54%20GMT	http://pivot.mediumra.re/fonts/glyphicons-halflings-regular.ttf	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/glyphicons-halflings-regular.ttf	(from http://pivot.mediumra.re/css/bootstrap.min.css)
20:53:55	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2018:53:55%20GMT	http://pivot.mediumra.re/fonts/glyphicons-halflings-regular.svg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/fonts/glyphicons-halflings-regular.svg	(from http://pivot.mediumra.re/css/bootstrap.min.css)
20:54:23	166469/166469	---M--	200	added ('OK')	image/jpeg	etag:238382901d9fa0648b371cf5091e8fa5	http://pivot.mediumra.re/img/hero6.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/hero6.jpg	(from http://pivot.mediumra.re/login.html)
20:54:24	81463/81463	---M-Z	200	added ('OK')	text/css	etag:fd345c16446914c3552d6b783610dbc1	http://pivot.mediumra.re/css/theme-aquatica.css	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/css/theme-aquatica.css	(from http://pivot.mediumra.re/home-2.html)
20:54:35	70419/70419	---M--	200	added ('OK')	image/jpeg	etag:2a3ed24d13b5ddd30c7541925a1f8916	http://pivot.mediumra.re/img/hero17.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/hero17.jpg	(from http://pivot.mediumra.re/home-2.html)
20:55:02	164203/164203	---M--	200	added ('OK')	image/jpeg	etag:647f0d37c223d6f534738da76008e9ce	http://pivot.mediumra.re/img/hero7.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/hero7.jpg	(from http://pivot.mediumra.re/home-2.html)
20:55:19	100733/100733	---M--	200	added ('OK')	image/jpeg	etag:7ddee79ca678ab7247e1113e724dbcee	http://pivot.mediumra.re/img/hero9.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/hero9.jpg	(from http://pivot.mediumra.re/home-2.html)
20:55:45	159511/159511	---M--	200	added ('OK')	image/jpeg	etag:c4b5c8307012da1c37797b0fdc587324	http://pivot.mediumra.re/img/side2.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/side2.jpg	(from http://pivot.mediumra.re/home-2.html)
20:55:49	1504721/1504721	---M--	200	added ('OK')	video/mp4	etag:6ea460c0795ba0ff82b12eb9b81fc498	http://pivot.mediumra.re/video/video.mp4	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/video/video.mp4	(from http://pivot.mediumra.re/)
20:55:54	1569122/1569122	---M--	200	added ('OK')	video/webm	etag:9a4b0622c18f880affbdb1b756c900c9	http://pivot.mediumra.re/video/video.webm	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/video/video.webm	(from http://pivot.mediumra.re/)
20:55:55	35331/35331	---M--	200	added ('OK')	image/jpeg	etag:a0e152ca76dd988c2b6b5bda7f76aa37	http://pivot.mediumra.re/img/header2.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/header2.jpg	(from http://pivot.mediumra.re/home-2.html)
20:55:56	81465/81465	---M-Z	200	added ('OK')	text/css	etag:8a5b180055d30dfd6b1056727f756ba9	http://pivot.mediumra.re/css/theme-blues.css	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/css/theme-blues.css	(from http://pivot.mediumra.re/home-3.html)
20:56:10	153037/153037	---M--	200	added ('OK')	image/jpeg	etag:5f121a7286ffeb6a0fa79253c38c082f	http://pivot.mediumra.re/img/hero10.jpg	/Users/MartinBratteng/websites/Picot/pivot.mediumra.re/img/hero10.jpg	(from http://pivot.mediumra.re/home-2.html)
